The First Wives Club	1996
Andy Hardy Comes Home	1958
Harry Potter and the Order of the Phoenix	2007
Another Time, Another Place	1958
Ansiktet	1958
The Adventures of Ragtime	1998
The Spirit of '76	1990
Scanners	1981
Schizoid	1980
Communion	1989
Fled	1996
A Tale of Springtime	1992
Flipper	1996
Flipping	1997
Flirting with Disaster	1996
Cookie	1989
Heart	1997
Fly Away Home	1996
Swindle	2002
Dulcima	1971
Dusty and Sweets McGee	1971
Stanley & Iris	1990
Everybody's Fine	1991
State of Grace	1990
Steel and Lace	1990
Flynn	1993
Courage Mountain	1990
For Better or Worse	1995
Cousins	1989
For Ever Mozart	1996
Crack House	1989
Auntie Mame	1958
Black Book	2007
Dynamite Chicken	1972
Monsieur Ibrahim	2003
The Sea Wolves	1980
She's All That	1999
Stella	1990
Crimes and Misdemeanors	1989
Tunnels	1989
Forest Warrior	1996
Fotos	1996
The Badlanders	1958
Hellion: The Devil's Playground	2001
Mr. & Mrs. Iyer	2002
The Barbarian and the Geisha	1958
Seems Like Old Times	1980
Serial	1980
Cutting Class	1989
Foxfire	1996
Masters of the Universe II: The Cyborg	1989
Frantz Fanon: Black Skin, White Mask	1997
Flightplan	2005
Endless Night	1972
Dad	1989
Absolute Wilson	2006
Freebird...The Movie	1996
Freeway	1996
The Frighteners	1996
From Dusk till Dawn	1996
The Erotic Adventures of Pinocchio	1971
Escape From the Planet of the Apes	1971
Evel Knievel	1971
Dans le Ventre du Dragon	1989
Dark Before Dawn	1988
Dark Obsession	1989
The Funeral	1996
Barrio	1998
Dead Calm	1989
Dead Poets Society	1989
Dead Bang	1989
Deadly Embrace	1989
Gabbeh	1996
Cold Blooded	2000
Faustine et le Bel ?t?	1972
Dealers	1989
Gamera 2	1996
Deathstalker and the Warriors from Hell	1988
DeepStar Six	1989
Fiddler on the Roof	1971
Demonstone	1990
Bullfighter	2000
Blue Water, White Death	1971
The Story of Rose	1985
Skinwalkers	2007
Spider Baby	1968
Quest of the Delta Knights	1993
Quick	1993
Cinderella Man	2005
Raining Stones	1993
American Commandos	1985
American Drive-In	1985
American Flyers	1985
American Ninja	1985
The Real McCoy	1993
Strait-Jacket	1964
The Strangler	1964
Woman in the Dunes	1964
Reckless Kelly	1993
Two for the Money	2005
The Memsahib	2006
Late Watch	2004
Land of Plenty	2005
Air Guitar Nation	2007
Al Franken: God Spoke	2006
The Angelic Conversation	1985
Relentless 3	1993
The Remains of the Day	1993
Idlewild	2006
The Annihilators	1986
De-Lovely	2004
A Letter to True	2004
The Third Secret	1964
Derailed	2005
Return of the Living Dead 3	1993
Cut Sleeve Boys	2007
A Tiger Walks	1964
Barakat !	2006
Brooklyn Lobster	2005
Looking for Kitty	2006
Love for Share	2006
Artie Shaw: Time Is All You've Got	1985
Vital	2004
Down in the Valley	2006
Ring of Fire II: Blood and Steel	1993
The Assisi Underground	1985
Rising Sun	1993
A Time for Dying	1969
Things to Do Before You're 30	2004
Yuva	2004
Throttle	2005
Avenging Angel	1985
Road Scholar	1995
The Aviator	1985
Robin Hood: Men in Tights	1993
RoboCop 3	1993
Topkapi	1964
The Bridge	2006
Back to the Future	1985
Bad Medicine	1985
Romeo Is Bleeding	1994
Rouge Baiser	1986
Roosters	1993
'Tis Autumn: The Search for Jackie Paris	2007
Buzz	2005
Whispers: An Elephant's Tale	2000
Barbarian Queen	1985
The Boggy Creek 2: The Legend Continues	1984
5 Days	2005
The Truth About Spring	1964
Wonder Boys	2000
Beer	1985
Before Stonewall	1985
The Beniker Gang	1984
The Berlin Affair	1986
Galaxy Hunter	2004
Better Off Dead	1985
The Way I Spent the End of the World	2006
Bill's Gun Shop	2001
Black Mask 2: City of Masks	2001
I, Robot	2004
The Honeymooners	2005
Two Weeks Notice	2002
Novocaine	2001
Street Asylum	1990
Streets	1990
Strike It Rich	1990
The Interpreter	2005
Barrage Contre le Pacifique	1957
The Big Country	1958
The H-Man	1958
The Blob	1958
Catch Me if You Can	2002
The Shining	1980
Syngenor	1990
Blue Murder at St. Trinian's	1957
Bonjour Tristesse	1957
Changing Lanes	2002
Children Underground	2001
The Silent Scream	1980
Silver Dream Racer	1980
Spooky House	2002
Simon	1980
Johnson Family Vacation	2004
One of the Hollywood Ten	2000
The Bonnie Parker Story	1958
The Brain Eaters	1958
The Bravados	1958
The Bride and the Beast	1957
The Brothers Karamazov	1958
The Buccaneer	1958
Guy X	2005
Tales from the Darkside: The Movie	1990
A Small Circle of Friends	1980
The Story of Us	1999
Smokey and the Bandit II	1980
Tatie Danielle	1990
Anything Else	2003
Fish in a Barrel	2001
Somewhere in Time	1980
Get on the Bus	1996
Getting Away with Murder	1996
Carry On Nurse	1959
Carry On Sergeant	1958
Carve Her Name with Pride	1958
The Ghost and the Darkness	1996
Cat on a Hot Tin Roof	1958
Flight of the Doves	1971
Fools' Parade	1971
Time to Kill	1991
Spetters	1979
The Terror Within II	1991
Ghosts of Mississippi	1996
Girl 6	1996
A Certain Smile	1958
Fortune and Men's Eyes	1971
The French Connection	1971
Squeeze Play	1981
Friends	1971
Fright	1971
Stardust Memories	1980
Thieves of Fortune	1989
Think Big	1990
Thousand Pieces of Gold	1990
The Glimmer Man	1996
The God of Cookery	1996
China Doll	1958
The Gang That Couldn't Shoot Straight	1971
Buddy Boy	2000
Get Carter	1971
Stir Crazy	1980
Stone Cold Dead	1980
The Stunt Man	1980
Disorganized Crime	1989
Gold in the Streets	1996
Do the Right Thing	1989
Good Luck	1996
The Cool and the Crazy	1958
Broken Bridges	2004
Superman II	1980
To Sleep with Anger	1990
Grace of My Heart	1996
The Grave	1996
Gray's Anatomy	1996
The Great White Hype	1996
Green Plaid Shirt	1997
Cowboy	1958
A Fistful of Dynamite	1971
Glen and Randa	1971
The Go-Between	1970
Sweet William	1980
Dracula's Widow	1988
The Dream Team	1989
Dream a Little Dream	1989
Driving Miss Daisy	1989
Sunday Lovers	1980
Hustle & Flow	2005
Drugstore Cowboy	1989
A Dry White Season	1989
God of Gamblers	1989
The Grissom Gang	1971
Tourist Trap	1998
Earth Girls Are Easy	1989
Hamlet	1996
Cleopatra's Second Husband	2000
Hands of the Ripper	1971
Easy Wheels	1989
Eat a Bowl of Tea	1989
Eddie and the Cruisers II: Eddie Lives!	1989
Edge of Sanity	1989
Happy Gilmore	1996
Hard Core Logo	1998
Happy Birthday, Wanda June	1971
Harold and Maude	1971
Harriet the Spy	1996
Headless Eyes	1973
The Hellstrom Chronicle	1971
En Penumbra	1984
Erik the Viking	1989
Es ist nicht leicht ein Gott zu sein	1989
Estacion Central	1989
The Unsinkable Molly Brown	1964
2 Fast 2 Furious	2003
Facing Windows	2004
The Gospel According to St. Matthew	1964
The Big Bet	1985
Shadey	1987
Shaker Run	1985
Viva Las Vegas	1964
The Manchurian Candidate	2004
Under the Ice	2006
Angry Harvest	1986
The Black Cauldron	1985
Shoah	1985
Going Down	2003
Stephen King's 'Silver Bullet'	1985
Silverado	1985
What a Way to Go!	1964
Where Love Has Gone	1964
Wild and Wonderful	1964
The Slugger's Wife	1985
Smooth Talk	1986
Smugglarkungen	1985
Woman of Straw	1964
The World of Henry Orient	1964
Brazil	1985
The Breakfast Club	1985
Breaking All the Rules	1985
Brennende Blomster	1985
Youngblood Hawke	1964
Your Cheatin' Heart	1964
Brewster's Millions	1985
The Bride	1985
Bring On the Night	1985
Broken Rainbow	1985
South Bronx Heroes	1985
Space Rage	1985
Spies Like Us	1985
Spookies	1986
Zulu	1964
Faites comme si je n'?tais pas l?	2001
St. Elmo's Fire	1985
Stand Alone	1986
Our Song	2001
Starchaser: The Legend of Orin	1985
Lorca and the Outlaws	1987
Static	1986
Pups	1999
7 Virgins	2005
Came a Hot Friday	1985
Steaming	1986
Stick	1985
Stitches	1985
Dagon	2001
Car Trouble	1985
The Longest Yard	2005
The Care Bears Movie	1985
Twelve and Holding	2006
Stoogemania	1985
All About My Mother	1999
Cease Fire	1985
Certain Fury	1985
A Certain Sacrifice	1980
9th Company	2006
Stripper	1986
The Stuff	1985
Subway	1985
Sudden Death	1985
Summer Rental	1985
Poor White Trash	2000
Border Caf?	2005
Total Recall	1990
Cry Terror!	1958
The Poet	1998
Transylvania Twist	1989
Cisza	2002
Tripwire	1990
Darby's Rangers	1958
Tune In Tomorrow...	1990
Twisted Justice	1990
The Two Jakes	1990
The Endurance: Shackleton's Legendary Antarctic Expedition	2001
Tell Me a Riddle	1980
Tendres Cousines	1980
Terror Train	1980
Ultra	1990
Kaante	2002
Desire Under the Elms	1958
Painted Angels	1998
Those Lips, Those Eyes	1980
The Unbelievable Truth	1990
Underground Terror: An Urban Nightmare	1985
Time Bandits	1981
Uranus	1991
Times Square	1980
Hawk's Vengeance	1996
Head of the Family	1996
Heaven's Prisoners	1996
The Hired Hand	1971
Touched by Love	1980
Hellraiser: Bloodline	1996
Dunkirk	1958
Agnes and His Brothers	2006
The Horsemen	1971
The Hospital	1971
How to Frame a Figg	1971
Tribute	1980
Vincent & Theo	1990
Eversmile, New Jersey	1989
Vital Signs	1990
The Evil Below	1989
Seabiscuit	2003
The Hunting Party	1971
I Drink Your Blood	1970
Tuck Everlasting	1981
Voodoo Dawn	1990
High School High	1996
Conflagration	1958
Uforia	1981
The Fabulous Baker Boys	1989
Waiting for the Light	1990
Family Business	1989
Escort West	1959
Last Holiday	2006
A Week's Vacation	1980
Union City	1980
Far from Home	1989
Farewell to the King	1989
Fast Food	1989
Fat Man and Little Boy	1989
Homeward Bound II: Lost in San Francisco	1996
Akramana	1980
The Life and Hard Times of Guy Terrifico	2005
J.W. Coop	1972
Up the Academy	1980
Urban Cowboy	1980
Used Cars	1980
Le Prefere	1983
Hotel de Love	1996
Jennifer on My Mind	1971
Field of Dreams	1989
House Arrest	1996
Jo	1971
Joe Hill	1971
Johnny Got His Gun	1971
Flesh Eating Mothers	1988
Flesh Gordon 2: Flesh Gordon Meets the Cosmic Cheerleaders	1989
Fletch Lives	1989
The Hunchback of Notre Dame	1996
The Fly II	1989
Hype!	1996
Journey Back to Oz	1971
Justine de Sade	1972
End of Days	1999
Gnaw: Food of the Gods II	1989
For All Mankind	1989
For Queen and Country	1989
Forbidden Sun	1989
Force Majeure	1989
I Shot Andy Warhol	1996
Primal Impulse	1975
Wind Chill	2007
Francesco	1989
God, Sex & Apple Pie	2001
Paris je t'aime	2006
Freaky Friday	2003
30 Years to Life	2003
Rabbit on the Moon	2004
Emile	2005
Eternal Sunshine of the Spotless Mind	2004
The Sure Thing	1985
Don	2006
Fakers	2007
A Chorus Line	1985
Aliens of the Deep	2005
Sweet Dreams	1985
Sylvester	1985
Sylvia	1985
Everything's Gone Green	2007
City Limits	1985
King of the City	1985
Hair Show	2004
Screaming Masterpiece	2005
Clue	1985
The Coca-Cola Kid	1985
Cocoon	1985
Code Name: Emerald	1985
Annapolis	2006
Code of Silence	1985
The Color Purple	1985
Target	1985
Sin City	2005
7 Women	1966
Commando	1985
Compromising Positions	1985
Teen Wolf	1985
Terminal Choice	1985
Invisible Waves	2006
Crystal Heart	1987
That's Dancing!	1985
Heartbreakers	2001
Agent for H.A.R.M.	1966
Creature	1985
Grand Theft Parsons	2004
The Gray In Between	2002
Crimewave	1986
Grind	2003
Crossover Dreams	1985
Thunder Alley	1985
Thunder Run	1986
The Agony and the Ecstasy	1965
Red Beard	1965
Footy Legends	2006
D.A.R.Y.L.	1985
Full Count	2005
To Kill a Stranger	1983
The Alphabet Murders	1966
Alvarez Kelly	1966
The Haunted Mansion	2003
Ambush Bay	1966
An American Dream	1966
Dirty Dancing: Havana Nights	2004
Head in the Clouds	2004
To Live and Die in L.A.	1985
Toby McTeague	1986
Agent Cody Banks	2003
Tokyo-Ga	1985
The Tomb	1986
Tomboy	1985
The Time to Live and the Time to Die	1985
Dancing on the Moon	1997
The Runner	1992
The Toxic Avenger	1985
Trancers	1985
Transylvania 6-5000	1985
In a Glass Cage	1985
Esmeralda Comes by Night	1998
Serial Lover	1998
Eruption	1977
Watchers II	1990
Wedding Band	1990
The Fiend Who Walked the West	1958
Where the Heart Is	1990
Whispers	1991
Speedway Junky	2001
Divorce: The Musical	2002
The Fly	1958
Who Shot Patakango?	1992
Wild Orchid	1990
Wildest Dreams	1990
Frankenstein---1970	1958
From Hell to Texas	1958
Home Room	2003
Vincent and Me	1990
Windprints	1990
Witchcraft II: The Temptress	1990
The Witches	1990
Without You I'm Nothing	1990
Gang War	1958
The Geisha Boy	1958
Write to Kill	1990
I'm Not Rappaport	1996
Idiot Box	1996
If Lucy Fell	1996
Gideon of Scotland Yard	1958
Gigi	1958
Kidnapped	1971
Don't Turn the Other Cheek	1971
King Lear	1971
Klute	1971
Where the Buffalo Roam	1980
Ilona Arrives with the Rain	1996
Piger til soes	1977
Go, Johnny, Go!	1959
God's Little Acre	1958
The Goddess	1958
Kotch	1971
The Red Tent	1969
Wholly Moses!	1980
Why Would I Lie?	1980
The Wildcats of St. Trinian's	1980
Willie and Phil	1980
Windows	1980
Future Hunters	1989
In Love and War	1997
An Enemy of the People	1989
Independence Day	1996
Lady Frankenstein	1971
Land of Silence and Darkness	1971
Windwalker	1980
The Last Movie	1971
The Last Picture Show	1971
Witches' Brew	1979
Alien Warning	1980
Infinity	1996
The Gun Runners	1958
Seamless: Kidz Rule	1999
Lawman	1971
ShowBusiness: The Road to Broadway	2007
Le Mans	1971
One Last Ride	2003
Xanadu	1980
Young Guns II	1990
Getting It Right	1989
Ghetto Blaster	1990
Intimate Relations	1996
Ghostbusters II	1989
Ghoulies 3: Ghoulies Go to College	1990
Torque	2004
Let's Scare Jessica to Death	1971
Surf School	2006
The Light at the Edge of the World	1971
Ginger Ale Afternoon	1989
Irma Vep	1996
Girl in a Swing	1989
Gleaming the Cube	1989
The Island of Dr. Moreau	1996
Little Murders	1971
Waist Deep	2006
On ne devrait pas exister	2006
You Better Watch Out	1980
The Lake House	2006
The Gods Must Be Crazy II	1990
It's in the Water	1997
Jack	1996
Lust for a Vampire	1971
Grandmother's House	1989
Jack Frost	1997
Grave Secrets	1990
Jack Frusciante E Uscito Dal Gruppo	1996
Great Balls of Fire	1989
Gross Anatomy	1989
Along the Ridge	2006
Macbeth	1971
Made for Each Other	1971
James and the Giant Peach	1996
Making It	1971
Man in the Wilderness	1971
Beyond Silence	1998
Jerry Maguire	1996
Jerusalem	1996
Waking Life	2001
The Marriage of a Young Stockbroker	1971
Harlem Nights	1989
Hawks	1989
Heart of Dixie	1989
Heathers	1989
Kid's World	2001
Cahoots	2000
The Amorous Adventures of Moll Flanders	1965
Crónicas	2005
The Da Vinci Code	2006
Dark Water	2005
Andrei Rublev	1966
Arizona Raiders	1965
Underworld: Evolution	2006
Any Wednesday	1966
Apache Uprising	1966
Treasure of the Amazon	1985
The Art of Love	1965
Three Men and a Cradle	1986
Trouble in Mind	1985
The Appaloosa	1966
Arabesque	1966
Around the World Under the Sea	1966
Arrivederci, Baby!	1966
The Hidden	2005
Tuff Turf	1985
Turtle Diary	1986
Bambole	1965
The Brain That Wouldn't Die	1961
Assault on a Queen	1966
Tutta Colpa del Paradiso	1985
Twice in a Lifetime	1985
Bobby	2006
The Battle of Algiers	1966
Battle of the Bulge	1965
The Affair at Villa Fiorita	1965
Carriers	1998
To Paint or Make Love	2005
One Woman or Two	1987
Beach Ball	1965
Beach Blanket Bingo	1965
Uphill All the Way	1986
Beau Geste	1966
Dam Street	2007
Jericho Mansions	2003
The Bedford Incident	1965
School for Seduction	2004
A Big Hand for the Little Lady	1966
Birds Do It	1966
Seduction: The Cruel Woman	1985
Season of the Hunted	2003
Billie	1965
My Sweet Little Village	1986
Black Spurs	1965
Blindfold	1966
The Hanging Garden	1997
Syndromes and a Century	2007
Blow-Up	1966
The Blue Max	1966
Klepto	2003
A View to a Kill	1985
Shakespeare Behind Bars	2006
The Bounty Killer	1965
Born Free	1966
Boy, Did I Get a Wrong Number!	1966
The Brides of Fu Manchu	1966
Vision Quest	1985
Volunteers	1985
Brainstorm	1965
Bus Riley's Back in Town	1965
Interstate 84	2000
Rumor Has It	2005
War and Love	1985
Okie Noodling	2001
The Keeper: The Legend of Omar Khayyam	2006
Warning Sign	1985
Testing the Limits	1998
The Thomas Crown Affair	1999
The Haunted Strangler	1958
Hell Drivers	1957
Kissing Jessica Stein	2002
Hollywood Homicide	2003
More Than Anything in the World	2006
Assault Force	1980
Home Before Dark	1958
The Horse's Mouth	1958
Opera Prima	1980
Baptists at Our Barbecue	2004
Rent	2005
Hot Spell	1958
Deck Dogz	2005
Houseboat	1958
Let's Get Skase	2001
Life as a House	2001
The Hunters	1958
Jingle All the Way	1996
Joe's Apartment	1996
Joe's So Mean to Josephine	1997
I Married a Monster from Outer Space	1958
I Married a Woman	1958
I Want to Live!	1958
I Was Monty's Double	1958
Mary, Queen of Scots	1972
Max et les ferrailleurs	1971
John Henrik Clarke: A Great and Mighty Walk	1996
I, Mobster	1958
Johns	1996
Imitation General	1958
Wilbur Wants to Kill Himself	2004
McCabe & Mrs. Miller	1971
Melody	1971
The Mephisto Waltz	1971
Her Alibi	1989
Hider in the House	1990
Joyeux Calvaire	1996
Jude	1996
Judge & Jury	1997
High Stakes	1989
In Love and War	1958
Indiscreet	1958
The Dress	1996
The Inn of the Sixth Happiness	1958
XXX: State of the Union	2005
The Juror	1996
It! The Terror from Beyond Space	1958
Edison Force	2005
Minnie and Moskowitz	1971
Mon Oncle Antoine	1971
Homer & Eddie	1989
Honey, I Shrunk the Kids	1989
Black Tears	1998
The Horror Show	1989
Kansas City	1996
The Music Room	1958
Karmina	1996
Death in Venice	1971
Any Given Sunday	1999
How I Got Into College	1989
How to Get Ahead in Advertising	1989
Drifting Clouds	1996
Prisoner of the Mountains	1997
Chicha Tu Madre	2006
Kazaam	1996
Dikkenek	2006
Murders in the Rue Morgue	1971
Murphy's War	1971
Keys to Tulsa	1997
Children of Glory	2006
Evergreen	2004
I, Madman	1989
Daddy's Little Girls	2007
Kingpin	1996
Lage Raho Munna Bhai	2006
The Naked Zoo	1970
The Death of Mr. Lazarescu	2006
The Grudge	2004
Immediate Family	1989
Kissed	1996
A New Leaf	1971
Nicholas and Alexandra	1971
The Night Digger	1971
The Hi-Line	2000
In Country	1989
In the Cold of the Night	1991
Kolya	1996
The Killer Condom	1997
Indiana Jones and the Last Crusade	1989
An Innocent Man	1989
Night of Dark Shadows	1971
High Fidelity	2000
Salaam Namaste	2005
Mulletville	2002
Is-Slottet	1988
The Man Who Wasn't There	2001
Besos Para Todos	2000
Bridget Jones's Diary	2001
After the Fox	1966
The Limit	1972
Haiku Tunnel	2001
Conspiracy of Silence	2004
Cast a Giant Shadow	1966
Lucky You	2007
Weird Science	1985
Wetherby	1985
What Happened to Kerouac?	1986
When Nature Calls	1985
When the Wind Blows	1986
White Nights	1985
The Chase	1966
Honey	2003
Wild Geese II	1985
Witchboard	1986
Dead End	2003
Witness	1985
Chronicle of the Raven	2004
Jindabyne	2007
Merci Docteur Rey	2004
Wizards of the Lost Kingdom	1985
Breach	2007
I Think I Do	1998
3-Way	2004
Cul-de-Sac	1966
Factotum	2006
Year of the Dragon	1985
Young Lady Chatterley II	1985
Young Sherlock Holmes	1985
The Killing Grounds	1998
The Watcher	2000
Dead Heat on a Merry-Go-Round	1966
Zina	1985
Zivot Je Lep	1985
The Zoo Gang	1985
Sugarbaby	1985
Live Nude Girls Unite!	2000
Inspirations	1997
The Defector	1966
Nowhere Man	2005
Richy Guitar	1985
Sordid Lives	2001
Little Nicky	2000
Love and Rage	1998
Survivor	1986
Deadline	2002
The Hidden Fortress	1958
The Winslow Boy	1999
The Key	1958
King Creole	1958
Kings Go Forth	1958
On a Clear Day	2006
Orwell Rolls in His Grave	2004
Looking for Cheyenne	2007
Messenger	1987
The Last Blitzkrieg	1959
The Last Hurrah	1958
The Woodsman	2004
The Law and Jake Wade	1958
The Left Handed Gun	1958
The Hunting of the President	2004
I Want Someone to Eat Cheese With	2007
The Light in the Forest	1958
The Lineup	1958
The Work and the Glory	2004
It Had to Be You	1989
Jacknife	1989
Larger Than Life	1996
Live Fast, Die Young	1958
Last Dance	1996
The Lone Ranger and the Lost City of Gold	1958
The Omega Man	1971
On Any Sunday	1971
The Wannabes	2003
On the Buses	1971
Invisible Light	2003
36 Chowringhee Lane	1981
The January Man	1989
The Last of the High Kings	1994
Late Bloomers	1996
Macabre	1958
One Day in the Life of Ivan Denisovich	1971
One More Train to Rob	1971
The Organization	1971
Absence of Malice	1981
The Jitters	1988
Layin' Low	1996
Johnny Handsome	1989
The Naked Maja	1959
The Leading Man	1996
The Man Inside	1958
Man of the West	1958
Outback	1971
The Pure One	1971
The Panic in Needle Park	1971
Agency	1981
Judgement	1989
Leila	1999
Jesus of Montreal	1990
K-9	1989
Jasminum	2007
The Peace Killers	1971
Pretty Village, Pretty Flame	1996
Level Five	1997
Africa United	2005
Kickboxer	1989
Tales of Beatrix Potter	1971
Kill Me Again	1989
The Kill Off	1989
King of the Wind	1989
The Line King: The Al Hirschfeld Story	1996
Pink Narcissus	1971
Play Misty for Me	1971
Plaza Suite	1971
New Waterford Girl	2000
Listen	1996
On the Nose	2001
Little Witches	1997
My Best Friend	2007
The Legend of Bagger Vance	2000
Jump Tomorrow	2001
Jesus Camp	2006
Like It Is	1998
Black Rain	1989
L.A. Heat	1989
Look Both Ways	2006
Little Fish	2006
Ballistic: Ecks vs. Sever	2002
Fat Girl	2001
Northfork	2003
Two or Three Things I Know About Her	1966
Evil	2006
Doctor in Clover	1965
Paparazzi	2004
Virgin	2004
Don't Worry, We'll Think of a Title	1966
Paycheck	2003
Guarding Eddy	2004
The Polar Express	2004
Duel at Diablo	1966
Harry Potter and the Half-Blood Prince	2009
Viva Cuba!	2005
Power and Terror: Noam Chomsky in Our Times	2002
Headspace	2005
Exorcist II: The Heretic	1977
The Village	2004
Trouble Every Day	2001
Kitchen Party	1997
A Pornographic Affair	2000
The Endless Summer	1966
Fire Sale	1977
Bambi II	2006
First Love	1977
The Family Way	1966
Fantastic Voyage	1966
For the Love of Benji	1977
Summer Catch	2001
Rory O'Shea Was Here	2005
Fraternity Row	1977
Freaky Friday	1977
Fun with Dick and Jane	1977
Suzhou River	2000
Ninth Street	1999
Jean-Philippe	2006
The Tao of Steve	2000
The Getting of Wisdom	1977
Nowhere Land	1999
The Masseur	2005
Esperanza	1988
Mardi Gras	1958
Nuclear Terror	1977
The Goodbye Girl	1977
Marjorie Morningstar	1958
The Matchmaker	1958
Me and the Colonel	1958
Merry Andrew	1958
A Lot like Love	2005
Bolivia	2001
The Monster of Piedras Blancas	1959
Monster on the Campus	1958
Fratricide	2006
Bug	2007
Lone Star	1996
Long Day's Journey into Night	1996
The Long Kiss Goodnight	1996
Murder by Contract	1959
The Possession of Joel Delaney	1972
When the Sea Rises...	2006
Looking for Richard	1996
Pretty Maids All in a Row	1971
The Icicle Thief	1989
Lost Highway	1997
Love Is All There Is	1996
The Naked and the Dead	1958
The Projectionist	1971
Love Serenade	1996
Last Exit to Brooklyn	1990
Love and Other Catastrophes	1996
The Lovemaster	1997
Spring Fever USA	1988
Lover's Knot	1996
Nazarin	1958
Never Love a Stranger	1958
Punishment Park	1971
Lean on Me	1989
Leningrad Cowboys Go America	1990
Night of the Blood Beast	1958
A Night to Remember	1958
Quatre Nuits d'un R?veur	1979
The Canterbury Tales	1972
Let It Ride	1989
Lethal Weapon 2	1989
Maachis	1997
Lethal Woman	1989
Mad Dog Time	1996
Leviathan	1989
Magenta	1996
Magic in the Mirror	1996
Raid on Rommel	1971
First Born	2007
Von Richthofen and Brown	1971
Red Sky at Morning	1971
For Your Consideration	2006
Malena Es un Nombre de Tango	1996
The Resurrection of Zachary Wheeler	1971
Rustin	2001
Limit Up	1989
Listen to Me	1989
The Little Mermaid	1989
Little Monsters	1989
The Fiancé	1997
The Return of Count Yorga	1972
A Perfect Fit	2005
Mandela	1996
Lobster Man from Mars	1989
Sur la Route de Salina	1970
Roma Bene	1971
Lock Up	1989
Look Who's Talking	1989
Mars Attacks!	1996
Marvin's Room	1996
I Love Your Work	2005
Daughters of Darkness	1970
Seducing Maarya	1999
Lords of the Deep	1989
Lost Angels	1989
Shikoku	1999
Ararat	2002
Silk	2006
The Fighting Prince of Donegal	1966
A Fine Madness	1966
Fireball 500	1966
Flight to Fury	1964
Follow Me, Boys!	1966
The Fortune Cookie	1965
Shopgirl	2005
Invitation to a Suicide	2004
Funeral in Berlin	1966
A Funny Thing Happened on the Way to the Forum	1966
Happily N'Ever After	2007
Lili	1953
Mare Nero	2006
Little Boy Lost	1953
See This Movie	2005
The Living Desert	1953
Skagerrak	2003
Waiting for Happiness	2002
Georgy Girl	1966
Ghost in the Invisible Bikini	1966
Grand Theft Auto	1977
Spy Kids 3: Game Over	2003
Greased Lightning	1977
The Great Texas Dynamite Chase	1976
Ma and Pa Kettle on Vacation	1953
The Earrings of Madame De...	1953
Crossed Swords	1954
The Magnetic Monster	1953
The Malta Story	1953
A Time for Drunken Horses	2000
The Glass Bottom Boat	1966
Godzilla vs. the Sea Monster	1966
Stuck on You	2003
The Greatest	1977
Gulliver's Travels	1977
The Human Stain	2003
Stealth	2005
Man from the Alamo	1953
Grand Prix	1966
The Great St. Trinian's Train Robbery	1966
The Group	1966
Citizens Band	1977
The Happy Hooker Goes to Washington	1977
27 horas	1986
Haunts	1977
Four Adventures of Reinette and Mirabelle	1989
52 Pick-Up	1986
The F Word	2005
8 Million Ways to Die	1986
Man on a Tightrope	1953
Gunpoint	1966
Gypsy Girl	1966
Notting Hill	1999
Klimt	2007
84 Charing Cross Road	1987
Herbie Goes to Monte Carlo	1977
Pairan	2001
Heroes	1977
Americano	2006
Are We There Yet?	2005
Harper	1966
The Maze	1953
Hawaii	1966
Northeast	2005
This Thing of Ours	2003
High Anxiety	1978
High Velocity	1977
Absolute Beginners	1986
Paulie	1998
Pitch	1997
Rapportpigen	1974
Hughes and Harlow: Angels in Hell	1977
Mogambo	1953
Money from Home	1953
I Never Promised You a Rose Garden	1977
March or Die	1977
In Search of Noah's Ark	1976
In Nome Del Papa Re	1977
The Incredible Melting Man	1977
We Don't Live Here Anymore	2004
Crop Circles: Quest for Truth	2003
Proteus	2004
Slingshot	2005
Assisted Living	2004
Rage and Discipline	2004
Dead or Alive: Final	2002
Say Hello to Yesterday	1970
Scandalous John	1971
Schlock	1973
Mack the Knife	1990
The Magic Toyshop	1987
Deliver Us from Eva	2003
Beef	2003
Major League	1989
Dirty Pretty Things	2003
Fallen	2005
The Seven Minutes	1971
A Severed Head	1970
Manifesto	1989
Shaft	1971
24 Hours on Craigslist	2006
Shinbone Alley	1971
The Agronomist	2004
Shoot Out	1971
Chinmoku	1971
The Best Two Years	2004
Silent Running	1972
Simon, King of the Witches	1971
Neal n' Nikki	2005
The Ski Bum	1971
Skin Game	1971
City of Ghosts	2003
Like a Fish Out of Water	1999
Red Sun	1971
Someone Behind the Door	1971
Sometimes a Great Notion	1971
Elvis Has Left the Building	2004
Three Dollars	2005
Desert Thunder	1998
Mau Mau Sex Sex	2000
The Sporting Club	1971
Star Spangled Girl	1971
Lek	2001
Scott Walker: 30 Century Man	2008
My Nights Are More Beautiful Than Your Days	1989
Metamorphosis	1990
Midnight	1989
Fag Hag	1998
The First 9 1/2 Weeks	1998
The Statue	1971
Stepmother	1974
Izo	2004
The Mighty Quinn	1989
Beerfest	2006
Millennium	1989
May Fools	1990
Mind Games	1989
Mindfield	1989
Ministry of Vengeance	1989
Miracle Mile	1989
The Bow	2005
Mail Order Wife	2005
Miss Firecracker	1989
Mean Creek	2004
Mean Girls	2004
The Dog Problem	2007
Green Dragon	2002
New Port South	2001
Hollow Man	2000
F.	2006
Dead Simple	2000
Interview with the Assassin	2002
Limbo	1999
Two Brothers	2004
Little Athens	2005
Aliens	1986
